Wall time,Step,Value
1760792847.1086276,119,90.83000183105469
1760792909.4667873,120,90.37000274658203
1760792971.8765764,121,91.08000183105469
1760793034.1391115,122,91.19999694824219
1760793096.9593127,123,90.23999786376953
1760793159.204283,124,90.44999694824219
1760793221.8371096,125,90.5999984741211
1760793284.1629589,126,90.45999908447266
1760793346.6657746,127,90.94000244140625
1760793408.8466113,128,91.12999725341797
1760793471.263531,129,90.9000015258789
1760793533.6727765,130,90.87999725341797
1760793595.8819327,131,91.0199966430664
1760793658.2788813,132,90.7300033569336
1760793720.6052752,133,90.72000122070312
1760793782.739357,134,91.02999877929688
1760793844.9061668,135,91.51000213623047
1760793907.5042148,136,91.5999984741211
1760793970.5808232,137,91.61000061035156
1760794033.1414645,138,91.77999877929688
1760794095.8040965,139,91.55999755859375
1760794158.210769,140,91.68000030517578
1760794220.2526772,141,91.6500015258789
1760794282.7560887,142,91.44000244140625
1760794345.2237394,143,91.37000274658203
1760794407.8102899,144,91.37000274658203
1760794470.600012,145,91.37999725341797
1760794533.0290773,146,91.4800033569336
1760794595.3896928,147,91.4000015258789
1760794657.7165606,148,91.5
1760794719.9439812,149,91.37999725341797
1760794782.4816775,150,91.20999908447266
1760794844.812472,151,91.38999938964844
1760794906.994683,152,91.52999877929688
1760794969.1599207,153,91.68000030517578
1760795031.316097,154,91.44000244140625
1760795093.542165,155,91.77999877929688
1760795155.7416117,156,91.87000274658203
1760795218.2973614,157,91.7699966430664
1760795280.6721826,158,91.69999694824219
1760795343.2839093,159,91.83999633789062
1760795405.7694728,160,91.62000274658203
1760795468.111553,161,92.01000213623047
1760795530.6248786,162,91.87999725341797
1760795592.7371845,163,91.7300033569336
1760795654.9403296,164,91.63999938964844
1760795717.4736974,165,91.61000061035156
1760795779.946755,166,91.5999984741211
1760795842.2505398,167,91.75
1760795904.7404585,168,91.8499984741211
1760795967.2552,169,91.58000183105469
1760796029.7270715,170,91.80000305175781
1760796091.6157997,171,91.7699966430664
1760796153.9326158,172,91.7300033569336
1760796216.3292303,173,91.69000244140625
1760796278.6633415,174,91.77999877929688
1760796340.9017074,175,91.33999633789062
1760796403.3993704,176,91.8499984741211
1760796465.9960253,177,91.41000366210938
1760796528.821267,178,91.77999877929688
1760796591.0673718,179,91.87000274658203
1760796653.8008375,180,91.87000274658203
1760796715.9556322,181,91.83999633789062
1760796778.3900132,182,92.11000061035156
1760796841.3795047,183,92.0
1760796903.9493592,184,91.7300033569336
1760796966.4743576,185,91.80000305175781
1760797028.8257256,186,91.80999755859375
1760797090.9843843,187,91.6500015258789
1760797153.6116898,188,91.79000091552734
1760797215.9961002,189,91.88999938964844
1760797278.549375,190,92.08000183105469
1760797341.0046856,191,91.83000183105469
1760797403.1651335,192,91.95999908447266
1760797466.031839,193,91.75
1760797528.4711359,194,91.6500015258789
1760797590.7320893,195,91.91999816894531
1760797653.138326,196,91.5999984741211
1760797715.4133804,197,91.9000015258789
1760797777.8768437,198,91.98999786376953
1760797840.1880865,199,91.83999633789062
