Wall time,Step,Value
1760969004.9805386,90,90.48999786376953
1760969190.2917018,91,90.5999984741211
1760969374.4484532,92,90.55999755859375
1760969560.1792479,93,91.04000091552734
1760969744.9939806,94,90.58000183105469
1760969929.6073954,95,91.0
1760970115.2670066,96,89.22000122070312
1760970301.040576,97,89.08999633789062
1760970485.1744058,98,91.43000030517578
1760970668.670906,99,90.68000030517578
1760970854.0428388,100,91.37000274658203
1760971037.9562094,101,91.80999755859375
1760971221.9527392,102,91.05000305175781
1760971406.7232256,103,91.72000122070312
1760971593.012652,104,91.43000030517578
1760971776.4344645,105,92.08999633789062
1760971961.3416166,106,91.91999816894531
1760972145.190557,107,91.56999969482422
1760972327.172843,108,92.29000091552734
1760972513.3701863,109,92.1500015258789
1760972698.5240273,110,92.5999984741211
1760972883.1758614,111,92.04000091552734
1760973069.8052418,112,91.44000244140625
1760973256.020179,113,92.11000061035156
1760973442.179496,114,91.80999755859375
1760973626.2243483,115,92.1500015258789
1760973810.753403,116,92.44000244140625
1760973995.3987193,117,92.05000305175781
1760974180.1984968,118,92.18000030517578
1760974363.5836086,119,92.1500015258789
1760974549.1413589,120,92.44000244140625
1760974735.4082804,121,92.54000091552734
1760974920.8237808,122,92.68000030517578
1760975106.5580165,123,92.36000061035156
1760975293.567752,124,92.63999938964844
1760975478.639779,125,92.61000061035156
1760975663.6618385,126,91.9000015258789
1760975848.275537,127,92.33000183105469
1760976032.1611235,128,92.68000030517578
1760976217.7479281,129,92.80000305175781
1760976403.1708474,130,92.87000274658203
1760976587.9092624,131,93.02999877929688
1760976773.6436453,132,92.06999969482422
1760976959.9252746,133,92.41999816894531
1760977143.9517548,134,92.87999725341797
1760977331.0525782,135,93.47000122070312
1760977515.0673184,136,93.47000122070312
1760977698.755232,137,93.54000091552734
1760977882.672179,138,93.37000274658203
1760978067.6490908,139,92.69000244140625
1760978251.9542816,140,93.66000366210938
1760978437.4233499,141,93.58000183105469
1760978624.8388948,142,93.25
1760978811.0421445,143,94.08000183105469
1760978996.1745956,144,93.7300033569336
1760979179.6269464,145,93.51000213623047
1760979364.5617936,146,93.80999755859375
1760979549.245431,147,94.0
1760979734.2829902,148,93.69999694824219
1760979919.1015255,149,93.48999786376953
1760980104.4363909,150,93.81999969482422
1760980289.5267406,151,93.66000366210938
1760980443.9695,152,93.66999816894531
1760980587.8458061,153,94.06999969482422
1760980731.3588212,154,94.04000091552734
1760980874.5178504,155,93.91000366210938
1760981018.8684442,156,94.25
1760981162.593169,157,94.2699966430664
1760981306.4537897,158,94.11000061035156
1760981449.8785868,159,94.22000122070312
1760981593.41676,160,94.25
1760981736.8181717,161,94.23999786376953
1760981881.4097936,162,94.19999694824219
1760982025.2286534,163,94.2699966430664
1760982169.5843253,164,94.4000015258789
1760982313.5660355,165,94.12000274658203
1760982458.643357,166,94.27999877929688
1760982602.3046076,167,94.26000213623047
1760982745.2451339,168,94.4000015258789
1760982889.7235868,169,94.37000274658203
1760983034.0531206,170,94.5
1760983178.4801216,171,94.4800033569336
1760983321.133322,172,94.33000183105469
1760983465.1402268,173,94.47000122070312
1760983608.7503579,174,94.4000015258789
1760983753.482148,175,94.47000122070312
1760983897.9898567,176,94.43000030517578
1760984042.6937551,177,94.47000122070312
1760984186.4017673,178,94.48999786376953
1760984330.7966864,179,94.55999755859375
1760984475.411236,180,94.44999694824219
1760984619.9373288,181,94.4800033569336
1760984764.3939161,182,94.5999984741211
1760984908.0312157,183,94.66000366210938
1760985052.187075,184,94.5999984741211
1760985196.625582,185,94.6500015258789
1760985340.4116771,186,94.63999938964844
1760985483.779732,187,94.5999984741211
1760985628.8331323,188,94.5199966430664
1760985773.9615266,189,94.66999816894531
1760985919.2789392,190,94.61000061035156
1760986063.7211485,191,94.52999877929688
1760986207.3706403,192,94.62999725341797
1760986351.3247347,193,94.62999725341797
1760986496.1140907,194,94.66999816894531
1760986640.7532027,195,94.58999633789062
1760986784.2400625,196,94.62000274658203
1760986928.6775455,197,94.69000244140625
1760987074.0691106,198,94.66000366210938
1760987218.0766997,199,94.56999969482422
